Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow IAT Mean,Flow IAT Std,Packet Length Mean,Packet Length Std,Average Packet Size,Active Mean,Idle Mean,Protocol,target
2,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
106,2,2,12.0,12.0,35.33333333333333,58.60318535142382,6.0,0.0,7.5,0.0,0.0,6,1
102,2,2,12.0,12.0,34.0,57.15767664977295,6.0,0.0,7.5,0.0,0.0,6,1
10,4,0,804.0,0.0,3.333333333333333,3.2145502536643185,201.0,0.0,251.25,0.0,0.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
53758,2,2,62.0,156.0,17919.333333333336,31031.9996186732,49.8,25.74296020274281,62.25,0.0,0.0,17,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
33426572,4,0,24.0,0.0,11142190.666666668,19298796.175006364,6.0,0.0,7.5,50.0,33426521.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
44523,2,2,70.0,102.0,14841.0,25699.30386216716,41.4,8.763560920082657,51.75,0.0,0.0,17,0
20815,2,2,90.0,146.0,6938.333333333334,12012.349700759352,56.2,15.336231610144653,70.25,0.0,0.0,17,0
948,4,0,129.0,0.0,316.0,542.9981583762508,35.0,17.464249196572982,43.75,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
113,2,2,12.0,12.0,37.66666666666666,32.51666239535253,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
21087,2,2,68.0,158.0,7029.0,12171.121065867352,52.0,24.647515087732486,65.0,0.0,0.0,17,0
52,2,2,12.0,12.0,17.333333333333336,28.29016319029166,6.0,0.0,7.5,0.0,0.0,6,1
3,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
100,2,2,12.0,12.0,33.33333333333333,56.871199506721624,6.0,0.0,7.5,0.0,0.0,6,1
39,2,0,12.0,0.0,39.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
45382,2,2,94.0,264.0,15127.333333333332,26196.97979411621,81.0,46.55641738793912,101.25,0.0,0.0,17,0
55264,1,1,6.0,6.0,55264.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
53,2,2,12.0,12.0,17.666666666666668,28.005951748393286,6.0,0.0,7.5,0.0,0.0,6,1
0,2,0,37.0,0.0,0.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
3,3,0,78.0,0.0,1.5,0.7071067811865476,29.25,19.5,39.0,0.0,0.0,6,0
205824,1,2,0.0,0.0,102912.0,145535.30349025285,0.0,0.0,0.0,0.0,0.0,6,0
3,2,0,12.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
118,2,2,12.0,12.0,39.333333333333336,35.13308032799477,6.0,0.0,7.5,0.0,0.0,6,1
48,2,0,12.0,0.0,48.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
113240582,18,18,766.0,2554.0,3235445.2,18960700.739865247,90.89189189189187,57.74358251201014,93.41666666666669,47350.0,112202470.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
197,1,2,6.0,12.0,98.5,136.4716087690037,6.0,0.0,8.0,0.0,0.0,6,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
118114004,40,33,3910.0,9920.0,1640472.2777777778,9700457.09415856,186.89189189189187,379.8031057158962,189.45205479452056,412267.5,58627680.5,6,0
92456,1,1,6.0,6.0,92456.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
20899,2,2,76.0,154.0,6966.333333333334,12064.31122498642,53.6,21.36117974270148,67.0,0.0,0.0,17,0
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
108,2,2,12.0,12.0,36.0,61.48983655857282,6.0,0.0,7.5,0.0,0.0,6,1
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
90,1,2,0.0,12.0,45.0,62.22539674441618,3.0,3.4641016151377544,4.0,0.0,0.0,6,0
58305054,10,4,60.0,24.0,4485004.153846154,7273239.374702398,6.0,0.0,6.428571428571429,77.0,14576186.25,6,1
21365,2,2,84.0,116.0,7121.666666666666,12329.892348813648,48.4,8.763560920082657,60.5,0.0,0.0,17,0
54590974,12,8,72.0,48.0,2873209.157894737,5979735.579769507,6.0,0.0,6.3,51.25,13253648.75,6,1
50,2,0,12.0,0.0,50.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
0,2,0,31.0,0.0,0.0,0.0,20.666666666666664,17.8978583448784,31.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
4998530,3,4,0.0,62.0,833088.3333333335,1941415.240892341,7.75,14.350211546474547,8.857142857142858,0.0,0.0,6,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
21146,2,2,84.0,438.0,7048.666666666666,12204.31867550718,112.8,96.9468926784144,141.0,0.0,0.0,17,0
46214,2,2,94.0,206.0,15404.666666666668,26676.469187906656,69.4,30.672463220289305,86.75,0.0,0.0,17,0
137884,20,15,1759.0,10424.0,4055.4117647058833,9956.00027124696,338.41666666666663,711.3660249327147,348.08571428571435,0.0,0.0,6,0
106,2,2,12.0,12.0,35.33333333333333,58.60318535142382,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
5289253,14,10,1359.0,6134.0,229967.52173913052,1070749.7396665942,299.7199999999999,513.3809112150548,312.2083333333333,147803.0,5141447.0,6,0
24005,2,2,62.0,94.0,8001.666666666666,13854.963093900084,37.4,8.763560920082657,46.75,0.0,0.0,17,0
20820,2,2,90.0,146.0,6940.0,12015.236452105302,56.2,15.336231610144653,70.25,0.0,0.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
3,3,0,0.0,0.0,1.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,6,0
113937097,52,0,0.0,0.0,2234060.725490196,4069849.137820797,0.0,0.0,0.0,5.5,9494752.083333334,0,0
120,1,2,6.0,12.0,60.0,82.02438661763951,6.0,0.0,8.0,0.0,0.0,6,0
91563,3,3,101.0,43.0,18312.6,40757.289192241435,25.0,13.102162671355696,29.16666666666667,0.0,0.0,6,0
111,2,2,12.0,12.0,37.0,60.63002556489647,6.0,0.0,7.5,0.0,0.0,6,1
117586402,96,140,2366.0,199820.0,500367.6680851065,5399390.30086112,853.1054852320676,915.7681511290548,856.7203389830509,124429.0,58654611.5,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
21034,2,2,90.0,146.0,7011.333333333334,12140.521501703844,56.2,15.336231610144653,70.25,0.0,0.0,17,0
1,2,0,31.0,0.0,1.0,0.0,20.666666666666664,17.8978583448784,31.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
24831,2,2,88.0,120.0,8277.0,14331.854415950504,50.4,8.763560920082657,63.0,0.0,0.0,17,0
56765769,6,0,36.0,0.0,11353153.8,15690561.41891195,6.0,0.0,7.0,25.5,28382858.0,6,1
20904,2,2,82.0,498.0,6968.0,12063.733874717229,124.2,113.92629196107455,155.25,0.0,0.0,17,0
115511832,33,30,1042.0,3164.0,1863094.0645161287,3856504.967233541,65.71875000000001,202.97810256046736,66.76190476190476,52044.363636363625,9983833.0,6,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
239889,19,12,1670.0,6120.0,7996.299999999997,16804.74717443115,243.4375,448.94197753557023,251.29032258064515,0.0,0.0,6,0
35237946,6,2,36.0,12.0,5033992.285714286,8973955.542497016,6.0,0.0,6.75,85.0,17618887.5,6,1
45365,2,2,94.0,332.0,15121.666666666668,26186.298809364664,94.6,65.17898434311476,118.25,0.0,0.0,17,0
48,2,2,12.0,12.0,16.0,26.851443164195103,6.0,0.0,7.5,0.0,0.0,6,1
19845238,6,4,36.0,24.0,2205026.4444444445,6266319.264110254,6.0,0.0,6.6,951079.0,18894159.0,6,1
20946,2,2,86.0,198.0,6982.0,12087.982586023194,65.4,30.672463220289305,81.75,0.0,0.0,17,0
118637055,48,60,8240.0,27220.0,1108757.523364486,7985373.971937727,325.3211009174313,532.6302115312403,328.3333333333333,591402.0,58696041.0,6,0
112,2,2,12.0,12.0,37.33333333333333,31.005375877955967,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
40883,5,4,214.0,24.0,5110.375,14420.809982576273,30.70000000000001,29.60874495445185,34.111111111111114,0.0,0.0,6,0
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
2,2,0,24.0,0.0,2.0,0.0,16.0,13.85640646055102,24.0,0.0,0.0,6,0
56708155,10,6,60.0,36.0,3780543.666666667,6797361.094786791,6.0,0.0,6.375,68.0,14176970.5,6,1
38289911,8,4,48.0,24.0,3480901.0000000014,6577010.280244588,6.0,0.0,6.5,25.5,12763251.666666664,6,1
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
25832,2,2,96.0,96.0,8610.666666666668,14908.916001283706,48.0,0.0,60.0,0.0,0.0,17,0
21013,2,2,56.0,184.0,7004.333333333334,12127.53108976981,53.6,35.05424368033063,67.0,0.0,0.0,17,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
96,2,2,12.0,12.0,32.0,26.96293752542553,6.0,0.0,7.5,0.0,0.0,6,1
103,2,2,12.0,12.0,34.33333333333333,58.60318535142382,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
48,2,0,12.0,0.0,48.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
20996,2,2,58.0,122.0,6998.666666666666,12116.850099482675,41.8,17.527121840165314,52.25,0.0,0.0,17,0
7351956,2,8,0.0,0.0,816884.0,1467744.9713402188,0.0,0.0,0.0,0.0,0.0,6,0
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
46,2,0,12.0,0.0,46.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
66900,2,2,62.0,118.0,22300.0,38620.40288500367,42.2,15.336231610144653,52.75,0.0,0.0,17,0
25792,4,2,12.0,0.0,5158.4,11477.583491310355,1.7142857142857144,2.9277002188456,2.0,0.0,0.0,6,0
20874,2,2,72.0,146.0,6958.0,12047.279402421109,50.8,20.265734627691145,63.5,0.0,0.0,17,0
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
43,2,0,12.0,0.0,43.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
47,2,0,12.0,0.0,47.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
65352726,14,8,84.0,48.0,3112034.571428572,5403419.411652193,6.0,0.0,6.2727272727272725,66.16666666666667,10892045.5,6,1
45293,2,2,88.0,396.0,15097.666666666668,26143.863569360463,105.6,84.34927385579559,132.0,0.0,0.0,17,0
0,2,0,30.0,0.0,0.0,0.0,18.0,10.392304845413264,27.0,0.0,0.0,6,0
223718,1,2,0.0,0.0,111859.0,158189.6864463673,0.0,0.0,0.0,0.0,0.0,6,0
271918,16,11,1681.0,5348.0,10458.384615384615,19032.683785692287,251.03571428571428,517.1892326614625,260.3333333333333,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
111835617,12,6,337.0,196.0,6578565.705882353,18579218.897904094,30.47368421052632,19.500337378997763,32.166666666666664,62235.5,55855456.0,6,0
46,2,0,12.0,0.0,46.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
106,2,2,12.0,12.0,35.33333333333333,58.60318535142382,6.0,0.0,7.5,0.0,0.0,6,1
21410,2,2,62.0,94.0,7136.666666666666,12357.605202195664,37.4,8.763560920082657,46.75,0.0,0.0,17,0
100,2,2,12.0,12.0,33.333333333333336,28.11286775363433,6.0,0.0,7.5,0.0,0.0,6,1
21116,2,2,90.0,146.0,7038.666666666666,12186.132131785427,56.2,15.336231610144653,70.25,0.0,0.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
213,1,2,6.0,12.0,106.5,147.78531726798843,6.0,0.0,8.0,0.0,0.0,6,0
2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
41693774,12,8,72.0,48.0,2194409.157894737,4590511.219098446,6.0,0.0,6.3,2445861.5,12267313.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
567,4,0,129.0,0.0,189.0,323.89350101538014,35.0,17.464249196572982,43.75,0.0,0.0,6,0
26042,1,1,0.0,0.0,26042.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
36150643,8,2,48.0,12.0,4016738.111111112,6375293.9207200175,6.0,0.0,6.6,37.66666666666667,12050176.666666664,6,1
49,2,0,12.0,0.0,49.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
115238593,33,30,1042.0,3164.0,1858686.983870968,3853376.247136408,65.71875000000001,202.97810256046736,66.76190476190476,52145.36363636363,9985827.272727272,6,0
112,2,2,12.0,12.0,37.33333333333333,62.93117934166921,6.0,0.0,7.5,0.0,0.0,6,1
49,2,0,12.0,0.0,49.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
21724,1,2,0.0,0.0,10862.0,15358.359287371812,0.0,0.0,0.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
329,5,0,154.0,0.0,82.25,161.83401990928854,33.333333333333336,17.90716802475106,40.0,0.0,0.0,6,0
1301948,7,2,926.0,0.0,162743.5,432275.069937782,92.6,190.4942110523164,102.88888888888889,0.0,0.0,6,0
47404,2,2,84.0,140.0,15801.333333333332,27364.38203821408,53.2,15.336231610144653,66.5,0.0,0.0,17,0
52754,1,2,6.0,12.0,26377.0,37298.468494028006,6.0,0.0,8.0,0.0,0.0,6,0
22744,2,2,76.0,154.0,7581.333333333334,13127.79045892085,53.6,21.36117974270148,67.0,0.0,0.0,17,0
3,2,0,12.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
2,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
20994,2,2,62.0,318.0,6998.0,12118.293485470636,82.2,70.10848736066126,102.75,0.0,0.0,17,0
98,2,2,12.0,12.0,32.666666666666664,27.428695436227606,6.0,0.0,7.5,0.0,0.0,6,1
48,2,0,12.0,0.0,48.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
164,1,1,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
118428483,34,34,2776.0,3902.0,1767589.2985074627,9973969.325222636,96.78260869565216,147.0465982130692,98.20588235294116,892853.5,58196699.0,6,0
47,2,0,12.0,0.0,47.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
20717,2,2,56.0,224.0,6905.666666666666,11955.769374378771,61.6,46.00869483043395,77.0,0.0,0.0,17,0
20654,2,2,86.0,204.0,6884.666666666666,11919.396307419824,66.6,32.3156308928048,83.25,0.0,0.0,17,0
109,2,2,12.0,12.0,36.33333333333333,61.19912853410033,6.0,0.0,7.5,0.0,0.0,6,1
65999592,10,0,60.0,0.0,7333288.0,9225110.109675927,6.0,0.0,6.6,1.0,16499897.5,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
59694712,14,8,84.0,48.0,2842605.333333333,5153424.28422693,6.0,0.0,6.2727272727272725,236800.2,11702142.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
5729238,5,2,18.0,0.0,954873.0,2318898.269300661,2.25,3.1052950170405937,2.5714285714285716,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
101,2,2,12.0,12.0,33.66666666666667,28.5715476187996,6.0,0.0,7.5,0.0,0.0,6,1
108,2,2,12.0,12.0,36.0,60.62177826491071,6.0,0.0,7.5,0.0,0.0,6,1
3,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
185,1,2,6.0,12.0,92.5,126.572113832392,6.0,0.0,8.0,0.0,0.0,6,0
40196,1,1,0.0,0.0,40196.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
262714,1,1,6.0,6.0,262714.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
29442,1,1,0.0,0.0,29442.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
109,2,2,12.0,12.0,36.33333333333333,60.33517492585344,6.0,0.0,7.5,0.0,0.0,6,1
117384750,26,22,4028.0,770.0,2497547.8723404254,11823216.376412164,97.91836734693878,222.03873880611957,99.95833333333331,589363.5,57978310.5,6,0
59571715,30,26,2310.0,12198.0,1083122.0909090908,3097692.960854382,254.5263157894736,562.9364372030177,259.07142857142856,106682.8,10149398.6,6,0
20919,2,2,86.0,204.0,6973.0,12072.394128755075,66.6,32.3156308928048,83.25,0.0,0.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
100,2,2,12.0,12.0,33.33333333333333,28.93671255228094,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
57355192,14,8,84.0,48.0,2731199.6190476185,4567880.479160149,6.0,0.0,6.2727272727272725,87.0,9559126.0,6,1
112,3,0,18.0,0.0,56.0,76.36753236814714,6.0,0.0,8.0,0.0,0.0,6,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
102,2,2,12.0,12.0,34.0,57.15767664977295,6.0,0.0,7.5,0.0,0.0,6,1
25609,4,2,12.0,0.0,5121.800000000001,11448.779878222833,1.7142857142857144,2.9277002188456,2.0,0.0,0.0,6,0
5594449,88,130,20520.0,109926.0,25780.87096774194,314281.2179674939,595.6438356164384,690.8337012916105,598.3761467889908,0.0,0.0,6,0
20789,2,2,84.0,204.0,6929.666666666666,11997.338635436334,66.0,32.863353450309965,82.5,0.0,0.0,17,0
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
24742,2,2,74.0,186.0,8247.333333333332,14279.604207867014,59.4,30.672463220289305,74.25,0.0,0.0,17,0
237362,18,11,1639.0,9380.0,8477.214285714286,24002.750242662616,367.30000000000007,729.5446454160106,379.9655172413793,0.0,0.0,6,0
116398224,24,24,1894.0,7682.0,2476557.9574468085,11836980.482667426,195.4285714285714,397.325013895006,199.5,144289.5,58023690.0,6,0
121,2,2,12.0,12.0,40.33333333333333,67.26316475853135,6.0,0.0,7.5,0.0,0.0,6,1
102,2,2,12.0,12.0,34.0,58.02585630561604,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
469,4,0,129.0,0.0,156.33333333333331,267.31504509348764,35.0,17.464249196572982,43.75,0.0,0.0,6,0
45725,2,2,50.0,172.0,15241.666666666668,26394.14490627293,49.4,33.411076007815126,61.75,0.0,0.0,17,0
127,2,2,12.0,12.0,42.33333333333333,71.5914333795136,6.0,0.0,7.5,0.0,0.0,6,1
105,2,2,12.0,12.0,35.0,29.597297173897484,6.0,0.0,7.5,0.0,0.0,6,1
20848,2,2,84.0,204.0,6949.333333333334,12031.402259642611,66.0,32.863353450309965,82.5,0.0,0.0,17,0
21200,2,2,94.0,542.0,7066.666666666666,12235.495590017325,136.6,122.6898528811572,170.75,0.0,0.0,17,0
1,2,0,31.0,0.0,1.0,0.0,20.666666666666664,17.8978583448784,31.0,0.0,0.0,6,0
89,2,2,12.0,12.0,29.666666666666664,47.92007234273893,6.0,0.0,7.5,0.0,0.0,6,1
101,2,2,12.0,12.0,33.666666666666664,28.30783166074953,6.0,0.0,7.5,0.0,0.0,6,1
118122072,30,26,3950.0,6238.0,2147674.036363636,11125333.485183949,178.73684210526326,344.9721793294036,181.92857142857144,134197.0,58895756.5,6,0
111,2,2,12.0,12.0,37.0,63.22183167229498,6.0,0.0,7.5,0.0,0.0,6,1
167663,4,0,24.0,0.0,55887.66666666667,96797.6801082202,6.0,0.0,7.5,0.0,0.0,6,1
222,3,0,18.0,0.0,111.0,154.14927829866738,6.0,0.0,8.0,0.0,0.0,6,0
108,2,2,12.0,12.0,36.0,60.62177826491071,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
20905,2,2,70.0,126.0,6968.333333333334,12067.775326601555,46.2,15.336231610144653,57.75,0.0,0.0,17,0
58372283,10,0,60.0,0.0,6485809.222222223,7769423.674085338,6.0,0.0,6.6,12.75,14593057.75,6,1
16668267,14,18,1024.0,21008.0,537686.0322580645,1978080.9646428784,667.6363636363636,983.4251629566756,688.5,1668975.0,10008083.0,6,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
23046,2,2,80.0,112.0,7682.0,13299.552135316437,46.4,8.763560920082657,58.0,0.0,0.0,17,0
21013,2,2,72.0,208.0,7004.333333333334,12127.53108976981,63.2,37.24513391035129,79.0,0.0,0.0,17,0
25558,2,2,82.0,204.0,8519.333333333332,14751.588061403198,65.4,33.411076007815126,81.75,0.0,0.0,17,0
45538,2,2,62.0,318.0,15179.333333333332,26288.778486900705,82.2,70.10848736066126,102.75,0.0,0.0,17,0
20864,2,2,84.0,116.0,6954.666666666666,12042.371956277277,48.4,8.763560920082657,60.5,0.0,0.0,17,0
114,2,2,12.0,12.0,38.0,31.953090617340926,6.0,0.0,7.5,0.0,0.0,6,1
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
28577,1,1,0.0,0.0,28577.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
20845,2,2,82.0,138.0,6948.333333333334,12029.67020883504,52.2,15.336231610144653,65.25,0.0,0.0,17,0
20795,2,2,90.0,122.0,6931.666666666666,12000.802695375562,51.4,8.763560920082657,64.25,0.0,0.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
105,2,2,12.0,12.0,35.0,58.88972745734182,6.0,0.0,7.5,0.0,0.0,6,1
48,2,0,12.0,0.0,48.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
119,1,4,0.0,24.0,29.75,56.83528833392157,4.0,3.0983866769659336,4.8,0.0,0.0,6,0
114,2,2,12.0,12.0,38.0,64.08587988004847,6.0,0.0,7.5,0.0,0.0,6,1
45307,2,2,62.0,156.0,15102.333333333332,26153.678523934897,49.8,25.74296020274281,62.25,0.0,0.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
102,2,2,12.0,12.0,34.0,57.15767664977295,6.0,0.0,7.5,0.0,0.0,6,1
120,2,2,12.0,12.0,40.0,32.96968304366907,6.0,0.0,7.5,0.0,0.0,6,1
112938500,39,0,0.0,0.0,2972065.7894736836,4436278.543833816,0.0,0.0,0.0,4.416666666666666,9411536.833333334,0,0
19,1,2,6.0,12.0,9.5,12.020815280171304,6.0,0.0,8.0,0.0,0.0,6,0
21264,2,2,66.0,578.0,7088.0,12270.713956408566,135.4,140.21697472132252,169.25,0.0,0.0,17,0
61286906,10,2,60.0,12.0,5571536.90909091,8231349.837257803,6.0,0.0,6.5,46.0,15321692.0,6,1
57106304,10,6,60.0,36.0,3807086.9333333336,6881331.09225587,6.0,0.0,6.375,28.25,14276516.5,6,1
64,2,2,12.0,12.0,21.333333333333336,34.35597958628648,6.0,0.0,7.5,0.0,0.0,6,1
